O15379-Q92769,4LXZ-4LY1,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23763-Q8N9I0,1N7S-1BYN,DB00042,Identity:64/2591(2.5%),N/A,N/A,N/A,N/A,N/A,N/A
P06818-P06818,3TIC-2AEP,DB00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27907-P06818,1A4G-2AEP,DB00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27907-P06818,1A4G-3TIC,DB00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P18825-P08908,1HLL-1HLL,DB09128,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P18825-P18089,1HLL-1HLL,DB00484,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47869-Q16445,5O8F-1VRY,DB01558,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P18505,5O8F-4COF,DB01558,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P28472,5O8F-4COF,DB01558,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P47870,5O8F-4COF,DB01558,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB01558,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB01558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB01558,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P18505,1VRY-4COF,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P28472,1VRY-4COF,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47870,1VRY-4COF,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
P23219-P35354,1Q4G-5F19,DB00316,Identity:702/1106(63.5%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P14867,1VRY-5OSA,DB01558,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P28472,1VRY-4COF,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47870,1VRY-4COF,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47869,5OSA-5O8F,DB01558,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P18505,5OSA-4COF,DB01558,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-Q16445,4COF-1VRY,DB01558,Identity:414/1893(21.9%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P47870,4COF-4COF,DB01558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P14867,4COF-5OSA,DB01558,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P28472-P18505,4COF-4COF,DB01558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P47870,4COF-4COF,DB01558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47870-P14867,4COF-5OSA,DB01558,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P11229,3RZE-5CXV,DB00354,Identity:268/452(59.3%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P35372,4DJH-5C1M,DB00921,Identity:222/942(23.6%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB00241,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P48169,5O8F-1VRY,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P07550-P08588,3NYA-3NYA,DB00866,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07550-P08588,3NYA-2RH1,DB00866,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47869,1VRY-5O8F,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P48169,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47869,5OSA-5O8F,DB00241,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P48169,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-Q16445,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P48169,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-Q16445,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P48169,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-Q16445,5OSA-1VRY,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P14867,5OSA-5OSA,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47869-P47869,5O8F-5O8F,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47869-P48169,5O8F-1VRY,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-Q16445,5O8F-1VRY,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB00241,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB00241,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P48169,5O8F-1VRY,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P48169,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47869,1VRY-5O8F,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-Q16445,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P14867,1VRY-5OSA,DB00241,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47869,1VRY-5O8F,DB00241,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P48169,1VRY-1VRY,DB00241,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB01353,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB01353,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47869,1VRY-5O8F,DB01353,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P48169,1VRY-1VRY,DB01353,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P14867,1VRY-5OSA,DB01353,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35916-P35968,4AG8-4AGC,DB06626,Identity:292/304(96.1%),0.1,3.57,1.16E-20,0.99239,-9.531,1
P14867-P47869,5OSA-5O8F,DB01353,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P41143,4DJH-4EJ4,DB00611,Identity:353/906(39.0%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P35372,4DJH-5C1M,DB00611,Identity:222/942(23.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35372-P41143,5C1M-4EJ4,DB00611,Identity:199/568(35.0%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P31645,3RZE-5I6X,DB09016,Identity:96/1123(8.5%),N/A,N/A,N/A,N/A,N/A,N/A
Q9H4B7-P68366,5H7O-5H7O,DB06772,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35462-Q99720,3PBL-5HK1,DB09014,Identity:54/1369(3.9%),N/A,N/A,N/A,N/A,N/A,N/A
P11229-P08172,5CXV-4MQS,DB00411,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P41143-P35372,4EJ4-5C1M,DB01535,Identity:199/568(35.0%),N/A,N/A,N/A,N/A,N/A,N/A
P28065-P49721,6AVO-5LE5,DB08889,Identity:2988/7802(38.3%),N/A,N/A,N/A,N/A,N/A,N/A
P08908-P35462,1HLL-3PBL,DB06016,Identity:14/855(1.6%),N/A,N/A,N/A,N/A,N/A,N/A
P41595-P08908,4IB4-1HLL,DB06016,Identity:18/375(4.8%),N/A,N/A,N/A,N/A,N/A,N/A
P41595-P35367,4IB4-3RZE,DB06016,Identity:116/459(25.3%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P08908,3RZE-1HLL,DB06016,Identity:12/428(2.8%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P35462,3RZE-3PBL,DB06016,Identity:255/863(29.5%),N/A,N/A,N/A,N/A,N/A,N/A
P35462-P41595,3PBL-4IB4,DB06016,Identity:123/873(14.1%),N/A,N/A,N/A,N/A,N/A,N/A
P07550-P08588,2R4R-2RH1,DB00521,Identity:202/879(23.0%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q8DR59,2WAF-2C5W,DB01140,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q7CRA4,2WAF-2Y2M,DB01140,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB01140,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB01140,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-P0A3M6,1XP4-2WAF,DB01140,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB01140,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-P15555,2WAF-1YQS,DB00456,Identity:83/684(12.1%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q75Y35,2WAF-1XP4,DB00456,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P15555,2C5W-1YQS,DB00456,Identity:78/449(17.4%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB00456,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB00456,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P15555,2Y2M-1YQS,DB00456,Identity:78/527(14.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P0A3M6,2Y2M-2WAF,DB00456,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
P17948-P35916,4AG8-4AG8,DB06626,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-P15555,1XP4-1YQS,DB00456,Identity:77/1407(5.5%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q8DR59,1XP4-2C5W,DB00456,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB00456,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08506-P02919,3ITA-3VMA,DB00274,Identity:153/1479(10.3%),N/A,N/A,N/A,N/A,N/A,N/A
P02919-P08506,3VMA-3ITA,DB01329,Identity:153/1479(10.3%),N/A,N/A,N/A,N/A,N/A,N/A
P08506-Q07806,3ITA-4OON,DB01329,Identity:132/1440(9.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q07806-P02919,4OON-3VMA,DB01329,Identity:150/784(19.1%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q7CRA4,2WAF-2Y2M,DB00493,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB00493,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-Q8DR59,2Y2M-2C5W,DB00493,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
P02919-P0A3M6,3VMA-2WAF,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P02919-P08506,3VMA-3ITA,DB01331,Identity:153/1479(10.3%),N/A,N/A,N/A,N/A,N/A,N/A
P02919-Q8DR59,3VMA-2C5W,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P02919-Q7CRA4,3VMA-2Y2M,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P02919-Q75Y35,3VMA-1XP4,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P02919-P0AEB2,3VMA-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P02919-P08506,3VMA-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35968-P17948,4AGC-4AG8,DB06626,Identity:292/304(96.1%),0.1,3.57,1.16E-20,0.99239,-9.531,1
P0A3M6-Q7CRA4,2WAF-2Y2M,DB01331,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q75Y35,2WAF-1XP4,DB01331,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-P0AEB2,2WAF-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-P08506,2WAF-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-P0A3M6,3ITA-2WAF,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-Q8DR59,3ITA-2C5W,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-P0AFI5,3ITA-6AZI,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-P0AEB2,3ITA-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-P08506,3ITA-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB01331,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB01331,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0AFI5,2C5W-6AZI,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB01331,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0AEB2,2C5W-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P08506,2Y2M-3ITA,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P0AEB2,2Y2M-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P08506,2Y2M-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AFI5-P02919,6AZI-3VMA,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AFI5-P0A3M6,6AZI-2WAF,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AFI5-Q7CRA4,6AZI-2Y2M,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AFI5-Q75Y35,6AZI-1XP4,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AFI5-P08506,6AZI-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-P08506,1XP4-3ITA,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB01331,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-P0AEB2,1XP4-3MZE,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08506-P02919,3ITA-3VMA,DB00430,Identity:153/1479(10.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q07806-P02919,4OON-3VMA,DB00430,Identity:150/784(19.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q07806-P08506,4OON-3ITA,DB00430,Identity:132/1440(9.2%),N/A,N/A,N/A,N/A,N/A,N/A
P35354-P23219,5F19-1Q4G,DB00945,Identity:702/1106(63.5%),N/A,N/A,N/A,N/A,N/A,N/A
Q04707-P0A3M5,2C5W-2WAF,DB01150,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
P02919-Q75Y35,3VMA-1XP4,DB00438,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P02919,2C5W-3VMA,DB00438,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB00438,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q53707-P02919,1VQQ-3VMA,DB01332,Identity:146/1434(10.2%),N/A,N/A,N/A,N/A,N/A,N/A
P07550-P08588,2R4R-2RH1,DB04846,Identity:202/879(23.0%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q8DR59,2WAF-2C5W,DB00567,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q7CRA4,2WAF-2Y2M,DB00567,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q75Y35,2WAF-1XP4,DB00567,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB00567,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB00567,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
P10253-O43451,5NN8-3L4Y,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P10253-P14410,5NN8-3LPP,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28702-P48443,3H0A-3H0A,DB00307,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB00567,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q7CRA4,2WAF-2Y2M,DB03313,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB03313,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB03313,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB03313,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-P0A3M6,1XP4-2WAF,DB03313,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB03313,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
P0A953-P0AAI5,1H4F-3HO9,DB01034,Identity:161/1637(9.8%),N/A,N/A,N/A,N/A,N/A,N/A
P20309-P11229,4U15-5CXV,DB00185,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P28702-P13631,5HJP-1DSZ,DB00459,Identity:7/1078(0.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P08908,3RZE-1HLL,DB00477,Identity:12/428(2.8%),N/A,N/A,N/A,N/A,N/A,N/A
P41595-P35462,4IB4-3PBL,DB01239,Identity:123/873(14.1%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-O60840,3RZE-4DEY,DB00568,Identity:41/583(7.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q13698-P35367,3G43-3RZE,DB00568,Identity:45/885(5.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q13698-Q01668,3G43-2BE6,DB00568,Identity:440/664(66.3%),N/A,N/A,N/A,N/A,N/A,N/A
O60840-Q13698,4DEY-3G43,DB00568,Identity:71/671(10.6%),N/A,N/A,N/A,N/A,N/A,N/A
O60840-Q01668,4DEY-2BE6,DB00568,Identity:45/602(7.5%),N/A,N/A,N/A,N/A,N/A,N/A
Q01668-P35367,2BE6-3RZE,DB00568,Identity:44/764(5.8%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB01594,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P28472,5O8F-4COF,DB01594,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47870,5OSA-4COF,DB01594,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P47869,4COF-5O8F,DB01594,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P14867,4COF-5OSA,DB01594,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P47870,4COF-4COF,DB01594,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P14867,4COF-5OSA,DB01594,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P28472-P18505,4COF-4COF,DB01594,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P47870,4COF-4COF,DB01594,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47870-P47869,4COF-5O8F,DB01594,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P43700-P43702,2Y3P-5EIX,DB00537,Identity:430/2837(15.2%),N/A,N/A,N/A,N/A,N/A,N/A
P31350-Q7LG56,3OLJ-4DJN,DB00242,Identity:458/1145(40.0%),N/A,N/A,N/A,N/A,N/A,N/A
P56282-P31350,5VBN-3OLJ,DB00242,Identity:4/2236(0.2%),N/A,N/A,N/A,N/A,N/A,N/A
P56282-Q7LG56,5VBN-4DJN,DB00242,Identity:33/1548(2.1%),N/A,N/A,N/A,N/A,N/A,N/A
P12235-P12236,1OKC-1OKC,DB00720,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12235-P05141,1OKC-1OKC,DB00720,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P05141-P12236,1OKC-1OKC,DB00720,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P41595-P31645,4IB4-5I6X,DB01242,Identity:88/1045(8.4%),N/A,N/A,N/A,N/A,N/A,N/A
P18089-P18825,1HLL-1HLL,DB00575,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB01559,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P18505,5O8F-4COF,DB01559,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P47870,5O8F-4COF,DB01559,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47870,5OSA-4COF,DB01559,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P14867,4COF-5OSA,DB01559,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P18505-P47870,4COF-4COF,DB01559,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P47869,4COF-5O8F,DB01559,Identity:1386/2290(60.5%),N/A,N/A,N/A,N/A,N/A,N/A
P28472-P14867,4COF-5OSA,DB01559,Identity:585/1775(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P28472-P18505,4COF-4COF,DB01559,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28472-P47870,4COF-4COF,DB01559,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0AEB2-P0AFI5,3MZE-6AZI,DB01331,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P0A3M5-Q51504,2WAF-3PBT,DB01147,Identity:138/646(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P41143,4DJH-4EJ4,DB00318,Identity:353/906(39.0%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P35372,4DJH-5C1M,DB00318,Identity:222/942(23.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35372-P41143,5C1M-4EJ4,DB00318,Identity:199/568(35.0%),N/A,N/A,N/A,N/A,N/A,N/A
Q9H4B7-Q9H4B7,5H7O-5EYP,DB01394,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07437-Q9H4B7,5N5N-5H7O,DB01394,Identity:1533/5241(29.3%),N/A,N/A,N/A,N/A,N/A,N/A
P07437-Q9H4B7,5N5N-5EYP,DB01394,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12277-Q14353,3B6R-3ORH,DB00148,Identity:170/1070(15.9%),N/A,N/A,N/A,N/A,N/A,N/A
P12277-P06732,3B6R-1I0E,DB00148,Identity:586/1482(39.5%),N/A,N/A,N/A,N/A,N/A,N/A
P12277-P12277,3B6R-3B6R,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12277-P17540,3B6R-3B6R,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12532-P12277,1QK1-3B6R,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12532-Q14353,1QK1-3ORH,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12532-P12532,1QK1-3B6R,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P12532-P06732,1QK1-3B6R,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q14353-P17540,3ORH-3B6R,DB00148,Identity:170/1070(15.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q14353-P06732,3ORH-3B6R,DB00148,Identity:170/1070(15.9%),N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08912,4U15-4U15,DB08897,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08173,4U15-4MQS,DB08897,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08172,4U15-4MQS,DB08897,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P06732-P12532,1I0E-1QK1,DB00148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P06732-Q14353,1I0E-3ORH,DB00148,Identity:151/1809(8.3%),N/A,N/A,N/A,N/A,N/A,N/A
P06732-P12277,1I0E-3B6R,DB00148,Identity:586/1482(39.5%),N/A,N/A,N/A,N/A,N/A,N/A
P11229-P20309,5CXV-4U15,DB00785,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P11229-P08173,5CXV-4MQS,DB00785,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P08912-P20309,4U15-4U15,DB00785,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08912-P11229,4U15-5CXV,DB00785,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P08912-P08173,4U15-4MQS,DB00785,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
